κατίστατο	V-3siim---
,	punct
ἀποβάντας	V--papama-
ἀπὸ	R---------
τῶν	S--p---fg-
νεῶν	N--p---fg-
τραπέσθαι	V---anm---
πρὸς	R---------
τὰ	S--p---na-
ἀγάλματα	N--p---na-
,	punct
ἐς	R---------
γούνατα	N--p---na-
γάρ	Gf--------
σφι	Pp3p---md-
αὐτὰ	Pp3p---na-
πεσεῖν	V---ana---
,	punct
καὶ	C---------
τὸν	S--s---ma-
ἀπὸ	R---------
τούτου	Pd-s---ng-
χρόνον	N--s---ma-
διατελέειν	V---pna---
οὕτω	D---------
ἔχοντα	V--pppana-
.	punct
Ἀθηναίους	A--p---ma-
μὲν	D---------
δὴ	D---------
ταῦτα	Pd-p---na-
ποιέειν	V---pna---
:	punct
σφέας	Pp3p---ma-
δὲ	Gf--------
Αἰγινῆται	N--p---mn-
λέγουσι	V-3ppia---
πυθομένους	V--papmma-
τοὺς	S--p---ma-
Ἀθηναίους	A--p---ma-
ὡς	C---------
μέλλοιεν	V-3ppoa---
ἐπὶ	R---------
σφέας	Pp3p---ma-
στρατεύεσθαι	V---pnm---
,	punct
ἑτοίμους	A--p---ma-
Ἀργείους	A--p---ma-
ποιέεσθαι	V---pnm---
.	punct
τούς	S--p---ma-
τε	C---------
δὴ	D---------
Ἀθηναίους	A--p---ma-
ἀποβεβάναι	V---rna---
ἐς	R---------
τὴν	S--s---fa-
Αἰγιναίην	N--s---fa-
,	punct
καὶ	C---------
ἥκειν	V---pna---
βοηθέοντας	V--pppama-
σφίσι	Pp3p---md-
τοὺς	S--p---ma-
Ἀργείους	A--p---ma-
καὶ	C---------
λαθεῖν	V---ana---
τε	C---------
ἐξ	R---------
Ἐπιδαύρου	N--s---mg-
διαβάντας	V--papama-
ἐς	R---------
τὴν	S--s---fa-
νῆσον	N--s---fa-
καὶ	C---------
οὐ	D---------
προακηκοόσι	V--prpamd-
τοῖσι	S--p---md-
Ἀθηναίοισι	A--p---md-
ἐπιπεσεῖν	V---ana---
ὑποταμομένους	V--papmma-
τὸ	S--s---na-
ἀπὸ	R---------
τῶν	S--p---fg-
νεῶν	N--p---fg-
,	punct
ἅμα	D---------
τε	C---------
ἐν	R---------
τούτῳ	Pd-s---nd-
τὴν	S--s---fa-
βροντήν	N--s---fa-
τε	C---------
γενέσθαι	V---anm---
καὶ	C---------
τὸν	S--s---ma-
σεισμὸν	N--s---ma-
αὐτοῖσι	Pd-p---md-
.	punct
λέγεται	V-3spip---
μέν	Gf--------
νυν	D---------
ὑπ’	R---------
Ἀργείων	A--p---mg-
τε	C---------
καὶ	C---------
Αἰγινητέων	N--p---mg-
τάδε	Pd-p---nn-
,	punct
ὁμολογέεται	V-3spip---
δὲ	Gf--------
καὶ	D---------
ὑπ’	R---------
Ἀθηναίων	A--p---mg-
ἕνα	M--s---ma-
μοῦνον	A--s---oa-
τὸν	S--s---ma-
ἀποσωθέντα	V--sappma-
αὐτῶν	Pp3p---mg-
ἐς	R---------
τὴν	S--s---fa-
Ἀττικὴν	N--s---fa-
γενέσθαι	V---anm---
:	punct
πλὴν	D---------
Ἀργεῖοι	A--p---mn-
μὲν	D---------
λέγουσι	V-3ppia---
αὐτῶν	Pp3p---mg-
τὸ	S--s---na-
Ἀττικὸν	A--s---na-
στρατόπεδον	N--s---na-
διαφθειράντων	V--papamg-
τὸν	S--s---ma-
ἕνα	M--s---ma-
τοῦτον	Pd-s---ma-
περιγενέσθαι	V---anm---
,	punct
Ἀθηναῖοι	A--p---mn-
δὲ	Gf--------
τοῦ	S--s---ng-
δαιμονίου	N--s---ng-
:	punct
περιγενέσθαι	V---anm---
μέντοι	Gf--------
οὐδὲ	D---------
τοῦτον	Pd-s---ma-
τὸν	S--s---ma-
ἕνα	M--s---ma-
,	punct
ἀλλ’	C---------
ἀπολέσθαι	V---anm---
τρόπῳ	N--s---md-
τοιῷδε	Pd-s---md-
.	punct
κομισθεὶς	V--sappmn-
ἄρα	D---------
ἐς	R---------
τὰς	S--p---fa-
Ἀθήνας	N--p---fa-
ἀπήγγελλε	V-3siia---
τὸ	S--s---na-
πάθος	N--s---na-
:	punct
πυθομένας	V--papmfa-
δὲ	Gf--------
τὰς	S--p---fa-
γυναῖκας	N--p---fa-
τῶν	S--p---mg-
ἐπ’	R---------
Αἴγιναν	N--s---fa-
στρατευσαμένων	V--papmmg-
ἀνδρῶν	N--p---mg-
,	punct
δεινόν	A--s---na-
τι	Px-s---na-
ποιησαμένας	V--papmfa-
κεῖνον	Pd-s---ma-
μοῦνον	A--s---ma-
ἐξ	R---------
ἁπάντων	A--p---mg-
σωθῆναι	V---anp---
,	punct
πέριξ	D---------
τὸν	S--s---ma-
ἄνθρωπον	N--s---ma-
τοῦτον	Pd-s---ma-
λαβούσας	V--papafa-
καὶ	C---------
κεντεύσας	V--pppafa-
τῇσι	S--p---fd-
περόνῃσι	N--p---fd-
τῶν	S--p---ng-
ἱματίων	N--p---ng-
εἰρωτᾶν	V---pna---
ἑκάστην	A--s---fa-
αὐτέων	Pp3p---fg-
ὅκου	D---------
εἴη	V-3spoa---
ὁ	S--s---mn-
ἑωυτῆς	Pk3s---fg-
ἀνήρ	N--s---mn-
.	punct
καὶ	C---------
τοῦτον	Pd-s---ma-
μὲν	D---------
οὕτω	D---------
διαφθαρῆναι	V---anp---
,	punct
Ἀθηναίοισι	A--p---md-
δὲ	Gf--------
ἔτι	D---------
τοῦ	S--s---ng-
πάθεος	N--s---ng-
δεινότερόν	A--s---nac
τι	Px-s---na-
δόξαι	V---ana---
εἶναι	V---pna---
τὸ	S--s---na-
τῶν	S--p---mg-
γυναικῶν	N--p---fg-
ἔργον	N--s---na-
.	punct
ἄλλῳ	A--s---nd-
μὲν	D---------
δὴ	D---------
οὐκ	D---------
ἔχειν	V---pna---
ὅτεῳ	Pr-s---nd-
ζημιώσωσι	V-3pasa---
τὰς	S--p---fa-
γυναῖκας	N--p---fa-
,	punct
τὴν	S--s---fa-
δὲ	Gf--------
ἐσθῆτα	N--s---fa-
μετέβαλον	V-3paia---
αὐτέων	Pp3p---fg-
ἐς	R---------
τὴν	S--s---fa-
Ἰάδα	A--s---fa-
:	punct
ἐφόρεον	V-3piia---
γὰρ	D---------
δὴ	D---------
πρὸ	R---------
τοῦ	Pp3s---ng-
αἱ	S--p---fn-
τῶν	S--p---mg-
Ἀθηναίων	A--p---mg-
γυναῖκες	N--p---fn-
ἐσθῆτα	N--s---fa-
Δωρίδα	A--s---fa-
,	punct
τῇ	S--s---fd-
Κορινθίῃ	A--s---fd-
παραπλησιωτάτην	A--s---fas
:	punct
μετέβαλον	V-3paia---
ὦν	Gf--------
ἐς	R---------
τὸν	S--s---ma-
λίνεον	A--s---oa-
κιθῶνα	N--s---ma-
,	punct
ἵνα	C---------
δὴ	D---------
περόνῃσι	N--p---fd-
μὴ	D---------
χρέωνται	V-3ppsm---
.	punct
ἔστι	V-3spia---
δὲ	Gf--------
ἀληθέι	A--s---md-
λόγῳ	N--s---md-
χρεωμένοισι	V--pppmmd-
οὐκ	D---------
Ἰὰς	A--s---fn-
αὕτη	Pd-s---fn-
ἡ	S--s---fn-
ἐσθὴς	N--s---fn-
τὸ	S--s---na-
παλαιὸν	A--s---na-
ἀλλὰ	C---------
Κάειρα	A--s---fn-
,	punct
ἐπεὶ	C---------
ἥ	S--s---fn-
γε	Gf--------
Ἑλληνικὴ	A--s---fn-
ἐσθὴς	N--s---fn-
πᾶσα	Px-s---fn-
ἡ	S--s---fn-
ἀρχαίη	A--s---fn-
τῶν	S--p---mg-
γυναικῶν	N--p---fg-
ἡ	S--s---fn-
αὐτὴ	Pd-s---fn-
ἦν	V-3siia---
τὴν	Pr-s---fa-
νῦν	D---------
Δωρίδα	A--s---fa-
καλέομεν	V-1ppia---
.	punct
Ἀργείων	A--p---mg-
μέν	Gf--------
νυν	D---------
καὶ	C---------
Αἰγινητέων	N--p---mg-
αἱ	S--p---fn-
γυναῖκες	N--p---fn-
ἐκ	R---------
τόσου	Pd-s---ng-
κατ’	R---------
ἔριν	N--s---fa-
τὴν	S--s---fa-
Ἀθηναίων	A--p---mg-
περόνας	N--p---fa-
ἔτι	D---------
καὶ	D---------
ἐς	R---------
ἐμὲ	Pp1s---ma-
ἐφόρεον	V-3piia---
μέζονας	A--p---fac
ἢ	D---------
πρὸ	R---------
τοῦ	Pp3s---ng-
,	punct
τῆς	S--s---fg-
δὲ	Gf--------
ἔχθρης	N--s---fg-
τῆς	S--s---fg-
πρὸς	R---------
Αἰγινήτας	N--p---ma-
ἐξ	R---------
Ἀθηναίων	A--p---mg-
γενομένης	V--sapmfg-
ἀρχὴ	N--s---fn-
κατὰ	R---------
τὰ	Pr-p---na-
εἴρηται	V-3srip---
ἐγένετο	V-3saim---
.	punct
τότε	D---------
δὲ	Gf--------
Θηβαίων	A--p---mg-
ἐπικαλεομένων	V--pppmmg-
,	punct
προθύμως	D---------
τῶν	S--p---ng-
περὶ	R---------
τὰ	S--p---na-
ἀγάλματα	N--p---na-
γενομένων	V--papmng-
ἀναμιμνησκόμενοι	V--pppmmn-
οἱ	S--p---mn-
Αἰγινῆται	N--p---mn-
ἐβοήθεον	V-3piia---
τοῖσι	S--p---md-
Βοιωτοῖσι	N--p---md-
.	punct
Αἰγινῆταί	N--p---mn-
τε	C---------
δὴ	D---------
ἐδηίουν	V-3piia---
τῆς	S--s---fg-
Ἀττικῆς	N--s---fg-
τὰ	S--p---na-
παραθαλάσσια	A--p---na-
,	punct
καὶ	C---------
Ἀθηναίοισι	A--p---md-
ὁρμημένοισι	V--prpmmd-
ἐπ’	R---------
Αἰγινήτας	N--p---ma-
στρατεύεσθαι	V---pnm---
ἦλθε	V-3saia---
μαντήιον	N--s---nn-
ἐκ	R---------
Δελφῶν	N--p---mg-
,	punct
ἐπισχόντας	V--pppama-
ἀπὸ	R---------
τοῦ	S--s---ng-
Αἰγινητέων	N--p---mg-
ἀδικίου	N--s---ng-
τριήκοντα	M---------
ἔτεα	N--p---na-
,	punct
τῷ	S--s---nd-
ἑνὶ_καὶ_τριηκοστῷ	M--s---nd-
Αἰακῷ	N--s---md-
τέμενος	N--s---na-
ἀποδέξαντας	V--papama-
ἄρχεσθαι	V---pnm---
τοῦ	S--s---mg-
πρὸς	R---------
Αἰγινήτας	N--p---ma-
πολέμου	N--s---mg-
,	punct
καί	C---------
σφι	Pp3p---md-
χωρήσειν	V---fna---
τὰ	Pr-p---na-
βούλονται	V-3ppim---
:	punct
ἢν	C---------
δὲ	Gf--------
αὐτίκα	D---------
ἐπιστρατεύωνται	V-3ppsm---
,	punct
πολλὰ	A--p---na-
μὲν	D---------
σφέας	Pp3p---ma-
ἐν	R---------
τῷ	S--s---nd-
μεταξὺ	R---------
τοῦ	S--s---mg-
χρόνου	N--s---mg-
πείσεσθαι	V---fnm---
πολλὰ	A--p---na-
δὲ	Gf--------
καὶ	D---------
ποιήσειν	V---fna---
,	punct
τέλος	N--s---na-
μέντοι	Gf--------
καταστρέψεσθαι	V---fnm---
.	punct
ταῦτα	Pd-p---na-
ὡς	C---------
ἀπενειχθέντα	V--pappna-
ἤκουσαν	V-3paia---
οἱ	S--p---mn-
Ἀθηναῖοι	A--p---mn-
,	punct
τῷ	S--s---md-
μὲν	D---------
Αἰακῷ	N--s---md-
τέμενος	N--p---na-
ἀπέδεξαν	V-3paia---
τοῦτο	Pd-s---na-
τὸ	Pr-s---nn-
νῦν	D---------
ἐπὶ	R---------
τῆς	S--s---fg-
ἀγορῆς	N--s---fg-
ἵδρυται	V-3spip---
,	punct
τριήκοντα	M---------
δὲ	Gf--------
ἔτεα	N--p---na-
οὐκ	D---------
ἀνέσχοντο	V-3paim---
ἀκούσαντες	V--papamn-
ὅκως	C---------
χρεὸν	A--s---nn-
εἴη	V-3spoa---
ἐπισχεῖν	V---ana---
πεπονθότας	V--prpama-
ὑπ’	R---------
Αἰγινητέων	N--p---mg-
ἀνάρσια	A--p---na-
.	punct
ἐς	R---------
τιμωρίην	N--s---fa-
δὲ	Gf--------
παρασκευαζομένοισι	V--pppmmd-
αὐτοῖσι	Pp3p---md-
ἐκ	R---------
Λακεδαιμονίων	A--p---mg-
πρῆγμα	N--s---nn-
ἐγειρόμενον	V--spppnn-
ἐμπόδιον	A--s---nn-
ἐγένετο	V-3saim---
.	punct
πυθόμενοι	V--papmmn-
γὰρ	D---------
Λακεδαιμόνιοι	A--p---mn-
τὰ	S--p---na-
ἐκ	R---------
τῶν	S--p---mg-
Ἀλκμεωνιδέων	N--p---md-
ἐς	R---------
τὴν	S--s---fa-
Πυθίην	N--s---fa-
μεμηχανημένα	V--prpmna-
καὶ	C---------
τὰ	S--p---na-
ἐκ	R---------
τῆς	S--s---fg-
Πυθίης	N--s---fg-
ἐπὶ	R---------
σφέας	Pp3p---ma-
τε	C---------
καὶ	C---------
τοὺς	S--p---ma-
Πεισιστρατίδας	N--p---ma-
συμφορὴν	N--s---fa-
ἐποιεῦντο	V-3piim---
διπλῆν	A--p---fa-
,	punct
ὅτι	C---------
τε	C---------
ἄνδρας	N--p---ma-
ξείνους	N--p---ma-
σφίσι	Pp3p---md-
ἐόντας	V--pppama-
ἐξεληλάκεσαν	V-3plia---
ἐκ	R---------
τῆς	S--s---fg-
ἐκείνων	Pd-p---mg-
,	punct
καὶ	C---------
ὅτι	C---------
ταῦτα	Pd-p---na-
ποιήσασι	V--papamd-
χάρις	N--s---fn-
οὐδεμία	Px-s---fn-
ἐφαίνετο	V-3siim---
πρὸς	R---------
Ἀθηναίων	A--p---mg-
.	punct
ἔτι	D---------
τε	C---------
πρὸς	R---------
τούτοισι	Pd-p---nd-
ἐνῆγον	V-3piia---
σφέας	Pp3p---ma-
οἱ	S--p---mn-
χρησμοὶ	N--p---mn-
λέγοντες	V--pppamn-
πολλά	A--p---na-
τε	C---------
καὶ	C---------
ἀνάρσια	A--p---na-
ἔσεσθαι	V---fnm---
αὐτοῖσι	Pp3p---md-
ἐξ	R---------
Ἀθηναίων	A--p---mg-
,	punct
τῶν	Pr-p---ng-
πρότερον	A--s---na-
μὲν	D---------
ἦσαν	V-3piia---
ἀδαέες	A--p---mn-
,	punct
τότε	D---------
δὲ	Gf--------
Κλεομένεος	N--s---mg-
κομίσαντος	V--sapamg-
ἐς	R---------
Σπάρτην	N--s---fa-
ἐξέμαθον	V-3paia---
.	punct
ἐκτήσατο	V-3saim---
δὲ	Gf--------
ὁ	S--s---mn-
Κλεομένης	N--p---mn-
ἐκ	R---------
τῆς	S--s---fg-
Ἀθηναίων	A--p---mg-
ἀκροπόλιος	N--s---fg-
τοὺς	S--p---ma-
χρησμούς	N--p---ma-
,	punct
τοὺς	Pr-p---ma-
ἔκτηντο	V-3plim---
μὲν	D---------
πρότερον	A--s---na-
οἱ	S--p---mn-
Πεισιστρατίδαι	N--p---mn-
,	punct
ἐξελαυνόμενοι	V--ppppmn-
δὲ	Gf--------
ἔλιπον	V-3paia---
ἐν	R---------
τῷ	S--s---od-
ἱρῷ	N--s---nd-
,	punct
καταλειφθέντας	V--pappma-
δὲ	Gf--------
ὁ	S--s---mn-
Κλεομένης	N--s---mn-
ἀνέλαβε	V-3saia---
.	punct
ἐπείτε	C---------
δέ	Gf--------
σφι	Pp3p---md-
Ἱππίης	N--s---mn-
καλεόμενος	V--spppmn-
ἧκε	V-3siia---
,	punct
μεταπεμψάμενοι	V--papmmn-
καὶ	D---------
τῶν	S--p---mg-
ἄλλων	A--p---mg-
συμμάχων	N--p---mg-
ἀγγέλους	N--p---ma-
ἔλεγόν	V-3piia---
σφι	Pp3p---md-
Σπαρτιῆται	N--p---mn-
τάδε	Pd-p---na-
.	punct
“	punct
ἄνδρες	N--p---mv-
“	punct
σύμμαχοι	N--p---mv-
,	punct
συγγινώσκομεν	V-1ppia---
αὐτοῖσι	Pd-p---md-
ἡμῖν	Pp1p---md-
οὐ	D---------
ποιήσασι	V--papamd-
ὀρθῶς	D---------
:	punct
ἐπαερθέντες	V--pappmn-
γὰρ	D---------
κιβδήλοισι	A--p---nd-
μαντηίοισι	N--p---nd-
ἄνδρας	N--p---ma-
ξείνους	N--p---ma-
ἐόντας	V--pppama-
ἡμῖν	Pp1p---md-
τὰ	S--p---na-
μάλιστα	D--------s
καὶ	C---------
ἀναδεκομένους	V--pppmma-
ὑποχειρίας	A--p---fa-
παρέξειν	V---fna---
τὰς	S--p---fa-
Ἀθήνας	N--p---fa-
,	punct
τούτους	Pd-p---ma-
ἐκ	R---------
τῆς	S--s---fg-
πατρίδος	N--s---fg-
ἐξηλάσαμεν	V-1paia---
,	punct
καὶ	C---------
ἔπειτα	D---------
ποιήσαντες	V--papamn-
ταῦτα	Pd-p---na-
δήμῳ	N--s---md-
ἀχαρίστῳ	A--s---md-
παρεδώκαμεν	V-1paia---
τὴν	S--s---fa-
πόλιν	N--s---fa-
:	punct
ὃς	Pr-s---mn-
ἐπείτε	C---------
δι’	R---------
ἡμέας	Pp1p---ma-
ἐλευθερωθεὶς	V--sappmn-
ἀνέκυψε	V-3saia---
,	punct
ἡμέας	Pp1p---ma-
μὲν	D---------
καὶ	C---------
τὸν	S--s---ma-
βασιλέα	N--s---ma-
ἡμέων	Pp1p---mg-
περιυβρίσας	V--sapamn-
ἐξέβαλε	V-3saia---
,	punct
δόξαν	N--s---fa-
δὲ	Gf--------
φύσας	V--sapamn-
αὐξάνεται	V-3spim---
,	punct
ὥστε	C---------
ἐκμεμαθήκασι	V-3pria---
μάλιστα	D--------s
μὲν	D---------
οἱ	S--p---mn-
περίοικοι	A--p---mn-
αὐτῶν	Pp3p---mg-
Βοιωτοὶ	N--p---mn-
καὶ	C---------
Χαλκιδέες	N--p---mn-
,	punct
τάχα	D---------
δέ	Gf--------
τις	Px-s---mn-
καὶ	D---------
ἄλλος	A--s---mn-
ἐκμαθήσεται	V-3sfim---
ἁμαρτών	V--sapamn-
.	punct
ἐπείτε	C---------
δὲ	Gf--------
ἐκεῖνα	Pd-p---na-
ποιήσαντες	V--papamn-
ἡμάρτομεν	V-1paia---
,	punct
νῦν	D---------
πειρησόμεθα	V-1pfim---
σφέας	Pp3p---ma-
ἅμα	R---------
ὑμῖν	Pp2p---md-
ἀπικόμενοι	V--papmmn-
τίσασθαι	V---anm---
:	punct
αὐτοῦ	Pd-s---og-
γὰρ	D---------
τούτου	Pd-s---ng-
εἵνεκεν	R---------
τόνδε	Pd-s---ma-
τε	C---------
Ἱππίην	N--s---ma-
μετεπεμψάμεθα	V-1paim---
καὶ	C---------
ὑμέας	Pp2p---ma-
ἀπὸ	R---------
τῶν	S--p---fg-
πολίων	N--s---fg-
,	punct
ἵνα	C---------
κοινῷ	A--s---od-
τε	C---------
λόγῳ	N--s---md-
καὶ	C---------
κοινῷ	A--s---md-
στόλῳ	N--s---md-
ἐσαγαγόντες	V--papamn-
αὐτὸν	Pp3s---ma-
ἐς	R---------
τὰς	S--p---fa-
Ἀθήνας	N--p---fa-
ἀποδῶμεν	V-1pasa---
τὰ	Pr-p---na-
καὶ	D---------
ἀπειλόμεθα	V-1paim---
.”	punct
οἳ	Pp3p---mn-
μὲν	D---------
ταῦτα	Pd-p---na-
ἔλεγον	V-3piia---
,	punct
τῶν	S--p---mg-
δὲ	Gf--------
συμμάχων	N--p---mg-
τὸ	S--s---nn-
πλῆθος	N--s---nn-
οὐκ	D---------
ἐνεδέκετο	V-3siim---
τοὺς	S--p---ma-
λόγους	N--p---ma-
.	punct
οἱ	S--p---mn-
μέν	Gf--------
νυν	D---------
ἄλλοι	Px-p---mn-
ἡσυχίην	N--s---fa-
ἦγον	V-3piia---
,	punct
Κορίνθιος	A--s---mn-
δὲ	Gf--------
Σωκλέης	N--s---mn-
ἔλεξε	V-3saia---
τάδε	Pd-p---na-
.	punct
“	punct
ἦ	D---------
“	punct
δὴ	D---------
ὅ	S--s---mn-
τε	C---------
οὐρανὸς	N--s---mn-
ἔνερθε	R---------
ἔσται	V-3sfim---
τῆς	S--s---fg-
γῆς	N--s---fg-
καὶ	C---------
ἡ	S--s---fn-
γῆ	N--s---fn-
μετέωρος	A--s---fn-
ὑπὲρ	R---------
τοῦ	S--s---mg-
οὐρανοῦ	N--s---mg-
,	punct
καὶ	C---------
ἄνθρωποι	N--p---mn-
νομὸν	N--s---ma-
ἐν	R---------
θαλάσσῃ	N--s---fd-
ἕξουσι	V-3pfia---
καὶ	C---------
ἰχθύες	N--p---mn-
τὸν	Pr-s---ma-
πρότερον	A--s---na-
ἄνθρωποι	N--p---mn-
,	punct
ὅτε	C---------
γε	Gf--------
ὑμεῖς	Pp2p---mn-
ὦ	I---------
Λακεδαιμόνιοι	A--p---mv-
ἰσοκρατίας	N--p---fa-
καταλύοντες	V--pppamn-
τυραννίδας	N--p---fa-
ἐς	R---------
τὰς	S--p---fa-
πόλις	N--p---fa-
κατάγειν	V---pna---
παρασκευάζεσθε	V-2ppim---
,	punct
τοῦ	Pr-s---ng-
οὔτε	C---------
ἀδικώτερον	A--s---nnc
ἐστὶ	V-3spia---
οὐδὲν	Px-s---nn-
κατ’	R---------
ἀνθρώπους	N--p---ma-
οὔτε	C---------
μιαιφονώτερον	A--s---nnc
.	punct
εἰ	C---------
γὰρ	D---------
δὴ	D---------
τοῦτό	Pd-s---na-
γε	Gf--------
δοκέει	V-3spia---
ὑμῖν	Pp2p---md-
εἶναι	V---pna---
χρηστὸν	A--s---na-
ὥστε	C---------
τυραννεύεσθαι	V---pnp---
τὰς	S--p---fa-
πόλις	N--p---fa-
,	punct
αὐτοὶ	Pd-p---mn-
πρῶτοι	M--p---mn-
τύραννον	N--s---ma-
καταστησάμενοι	V--papmmn-
παρὰ	R---------
σφίσι	Pp3p---md-
αὐτοῖσι	Pd-p---md-
οὕτω	D---------
καὶ	D---------
τοῖσι	S--p---md-
ἄλλοισι	A--p---md-
δίζησθε	V-2ppmm---
κατιστάναι	V---pna---
:	punct
νῦν	D---------
δὲ	Gf--------
αὐτοὶ	Pd-p---mn-
τυράννων	N--p---mg-
ἄπειροι	A--p---mn-
ἐόντες	V--pppamn-
,	punct
καὶ	C---------
φυλάσσοντες	V--pppamn-
τοῦτο	Pd-s---na-
δεινότατα	A--p---nas
ἐν	R---------
τῇ	S--s---fd-
Σπάρτῃ	N--s---fd-
μὴ	C---------
γενέσθαι	V---anm---
,	punct
παραχρᾶσθε	V-2ppim---
ἐς	R---------
τοὺς	S--p---ma-
συμμάχους	N--p---ma-
.	punct
εἰ	C---------
δὲ	Gf--------
αὐτοῦ	Pp3s---ng-
ἔμπειροι	A--p---mn-
ἔατε	V-2piia---
κατά	D---------
περ	Gf--------
ἡμεῖς	Pp1p---mn-
,	punct
εἴχετε	V-2piia---
ἂν	D---------
περὶ	R---------
αὐτοῦ	Pp3s---ng-
γνώμας	N--p---fa-
ἀμείνονας	A--p---fac
συμβαλέσθαι	V---anm---
ἤ	D---------
περ	Gf--------
νῦν	D---------
.	punct
Κορινθίοισι	A--p---md-
γὰρ	D---------
ἦν	V-3siia---
πόλιος	N--s---fg-
κατάστασις	N--s---fn-
τοιήδε	Pd-s---fn-
:	punct
ἦν	V-3siia---
ὀλιγαρχίη	N--s---fn-
,	punct
καὶ	C---------
οὗτοι	Pd-p---mn-
Βακχιάδαι	N--p---mn-
καλεόμενοι	V--ppppmn-
ἔνεμον	V-3piia---
τὴν	S--s---fa-
πόλιν	N--s---fa-
,	punct
ἐδίδοσαν	V-3piia---
δὲ	Gf--------
καὶ	C---------
ἤγοντο	V-3piim---
ἐξ	R---------
ἀλλήλων	Pc-p---mg-
.	punct
Ἀμφίονι	N--s---md-
δὲ	Gf--------
ἐόντι	V--sppamd-
τούτων	Pd-p---mg-
τῶν	S--p---mg-
ἀνδρῶν	N--p---mg-
γίνεται	V-3spim---
θυγάτηρ	N--s---fn-
χωλή	A--s---fn-
:	punct
οὔνομα	N--s---nn-
δέ	Gf--------
οἱ	Pp3s---fd-
ἦν	V-3siia---
Λάβδα	N--s---fn-
.	punct
ταύτην	Pd-s---fa-
Βακχιαδέων	N--p---mg-
γὰρ	D---------
οὐδεὶς	Px-s---mn-
ἤθελε	V-3siia---
γῆμαι	V---ana---
,	punct
ἴσχει	V-3spia---
Ἠετίων	N--s---mn-
ὁ	S--s---mn-
Ἐχεκράτεος	N--s---mg-
,	punct
δήμου	N--s---mg-
μὲν	D---------
ἐὼν	V--sppamn-
ἐκ	R---------
Πέτρης	N--s---fg-
,	punct
ἀτὰρ	D---------
τὰ	S--p---na-
ἀνέκαθεν	D---------
Λαπίθης	N--p---mn-
τε	C---------
καὶ	C---------
Καινείδης	N--s---mn-
.	punct
ἐκ	R---------
δέ	Gf--------
οἱ	Pp3s---md-
ταύτης	Pd-s---fg-
τῆς	S--s---fg-
γυναικὸς	N--s---fg-
οὐδ’	C---------
ἐξ	R---------
ἄλλης	A--s---fg-
παῖδες	N--p---mn-
ἐγίνοντο	V-3paim---
.	punct
ἐστάλη	V-3saip---
ὦν	Gf--------
ἐς	R---------
Δελφοὺς	N--p---ma-
περὶ	R---------
γόνου	N--s---mg-
.	punct
ἐσιόντα	V--sppama-
δὲ	Gf--------
αὐτὸν	Pp3s---ma-
ἰθέως	D---------
ἡ	S--s---fn-
Πυθίη	N--s---fn-
προσαγορεύει	V-3spia---
τοῖσιδε	Pd-p---nd-
τοῖσι	S--p---nd-
ἔπεσι	N--p---nd-
.	punct
Ἠετίων	N--s---mv-
,	punct
οὔτις	Px-s---mn-
σε	Pp2s---ma-
τίει	V-3spia---
πολύτιτον	A--s---ma-
ἐόντα	V--sppama-
.	punct
Λάβδα	N--s---fn-
κύει	V-3ppia---
,	punct
τέξει	V-3sfia---
δ’	Gf--------
ὀλοοίτροχον	N--s---ma-
:	punct
ἐν	R---------
δὲ	Gf--------
πεσεῖται	V-3sfim---
ἀνδράσι	N--p---md-
μουνάρχοισι	A--p---md-
,	punct
δικαιώσει	V-3sfia---
δὲ	Gf--------
Κόρινθον	N--s---fa-
.	punct
ταῦτα	Pd-p---nn-
χρησθέντα	V--pappnn-
τῷ	S--s---md-
Ἠετίωνι	N--s---md-
ἐξαγγέλλεταί	V-3spip---
κως	Gf--------
τοῖσι	S--p---md-
Βακχιάδῃσι	N--p---md-
,	punct
τοῖσι	Pr-p---md-
τὸ	S--s---nn-
μὲν	D---------
πρότερον	A--s---na-
γενόμενον	V--sapmnn-
χρηστήριον	N--s---nn-
ἐς	R---------
Κόρινθον	N--s---fa-
ἦν	V-3siia---
ἄσημον	A--s---nn-
,	punct
φέρον	V--sppann-
τε	C---------
ἐς	R---------
τὸ	S--s---na-
αὐτὸ	Pd-s---na-
καὶ	D---------
τὸ	S--s---na-
τοῦ	S--s---mg-
Ἠετίωνος	N--s---mg-
καὶ	C---------
λέγον	V--sppann-
ὧδε	D---------
.	punct
αἰετὸς	N--s---mn-
ἐν	R---------
πέτρῃσι	N--p---fd-
κύει	V-3spia---
,	punct
τέξει	V-3sfia---
δὲ	Gf--------
λέοντα	N--s---ma-
καρτερὸν	A--s---ma-
ὠμηστήν	A--s---ma-
:	punct
πολλῶν	A--p---mg-
δ’	Gf--------
ὑπὸ	D---------
γούνατα	N--p---na-
λύσει	V-3sfia---
.	punct
ταῦτά	Pd-p---na-
νυν	D---------
εὖ	D---------
φράζεσθε	V-2ppmm---
,	punct
Κορίνθιοι	A--p---mv-
,	punct
οἳ	Pr-p---mn-
περὶ	R---------
καλήν	A--s---fa-
Πειρήνην	N--s---fa-
οἰκεῖτε	V-2ppia---
καὶ	C---------
ὀφρυόεντα	A--s---ma-
Κόρινθον	N--s---fa-
.	punct
τοῦτο	Pd-s---nn-
μὲν	D---------
δὴ	D---------
τοῖσι	S--p---md-
Βακχιάδῃσι	N--p---md-
πρότερον	A--s---na-
γενόμενον	V--sapmnn-
